InstanceType,AcceleratorName,AcceleratorCount,vCPUs,MemoryGiB,GpuInfo,Price,SpotPrice,Region,Generation
Standard_D16ds_v5,,,16.0,64,,1.085,0.199206,westcentralus,"V1,V2"
Standard_D16ds_v5,,,16.0,64,,1.064,0.140448,westus,"V1,V2"
Standard_D16ds_v5,,,16.0,64,,0.904,0.155398,westus2,"V1,V2"
Standard_D16d_v4,,,16.0,64,,1.022,0.106186,centralus,"V1,V2"
Standard_D16d_v4,,,16.0,64,,0.904,0.369646,eastus,"V1,V2"
Standard_D16d_v4,,,16.0,64,,0.904,0.39776,eastus2,"V1,V2"
Standard_D16d_v4,,,16.0,64,,0.904,0.091666,northcentralus,"V1,V2"
Standard_D16d_v4,,,16.0,64,,1.175,0.240288,southcentralus,"V1,V2"
Standard_D16d_v4,,,16.0,64,,1.085,0.152008,westcentralus,"V1,V2"
Standard_D16d_v4,,,16.0,64,,1.064,0.131404,westus,"V1,V2"
Standard_D16d_v4,,,16.0,64,,0.904,0.141386,westus2,"V1,V2"
Standard_D16d_v5,,,16.0,64,,1.022,0.109865,centralus,"V1,V2"
Standard_D16d_v5,,,16.0,64,,0.904,0.37959,eastus,"V1,V2"
Standard_D16d_v5,,,16.0,64,,0.904,0.39767,eastus2,"V1,V2"
Standard_D16d_v5,,,16.0,64,,0.904,0.109926,northcentralus,"V1,V2"
Standard_D16d_v5,,,16.0,64,,1.085,0.289912,southcentralus,"V1,V2"
Standard_D16d_v5,,,16.0,64,,1.085,0.199206,westcentralus,"V1,V2"
Standard_D16d_v5,,,16.0,64,,1.064,0.140448,westus,"V1,V2"
Standard_D16d_v5,,,16.0,64,,0.904,0.155398,westus2,"V1,V2"
Standard_D16pds_v5,,,16.0,64,,0.818,0.3272,centralus,V2
Standard_D16pds_v5,,,16.0,64,,0.723,0.2892,eastus,V2
Standard_D16pds_v5,,,16.0,64,,0.723,0.2892,eastus2,V2
Standard_D16pds_v5,,,16.0,64,,0.723,0.2892,northcentralus,V2
Standard_D16pds_v5,,,16.0,64,,0.867,0.3468,southcentralus,V2
Standard_D16pds_v5,,,16.0,64,,0.868,0.3472,westcentralus,V2
Standard_D16pds_v5,,,16.0,64,,0.848,0.3392,westus,V2
Standard_D16pds_v5,,,16.0,64,,0.723,0.2892,westus2,V2
Standard_D16plds_v5,,,16.0,32,,0.694,0.2776,centralus,V2
Standard_D16plds_v5,,,16.0,32,,0.614,0.2456,eastus,V2
Standard_D16plds_v5,,,16.0,32,,0.614,0.2456,eastus2,V2
Standard_D16plds_v5,,,16.0,32,,0.614,0.2456,northcentralus,V2
Standard_D16plds_v5,,,16.0,32,,0.737,0.2948,southcentralus,V2
Standard_D16plds_v5,,,16.0,32,,0.737,0.2948,westcentralus,V2
Standard_D16plds_v5,,,16.0,32,,0.768,0.3072,westus,V2
Standard_D16plds_v5,,,16.0,32,,0.614,0.2456,westus2,V2
Standard_D16pls_v5,,,16.0,32,,0.615,0.246,centralus,V2
Standard_D16pls_v5,,,16.0,32,,0.544,0.2176,eastus,V2
Standard_D16pls_v5,,,16.0,32,,0.544,0.2176,eastus2,V2
Standard_D16pls_v5,,,16.0,32,,0.544,0.2176,northcentralus,V2
Standard_D16pls_v5,,,16.0,32,,0.653,0.2612,southcentralus,V2
Standard_D16pls_v5,,,16.0,32,,0.653,0.2612,westcentralus,V2
Standard_D16pls_v5,,,16.0,32,,0.678,0.2712,westus,V2
Standard_D16pls_v5,,,16.0,32,,0.544,0.2176,westus2,V2
Standard_D16ps_v5,,,16.0,64,,0.696,0.2784,centralus,V2
Standard_D16ps_v5,,,16.0,64,,0.616,0.2464,eastus,V2
Standard_D16ps_v5,,,16.0,64,,0.616,0.2464,eastus2,V2
Standard_D16ps_v5,,,16.0,64,,0.616,0.2464,northcentralus,V2
Standard_D16ps_v5,,,16.0,64,,0.739,0.2956,southcentralus,V2
Standard_D16ps_v5,,,16.0,64,,0.739,0.2956,westcentralus,V2
Standard_D16ps_v5,,,16.0,64,,0.717,0.2868,westus,V2
Standard_D16ps_v5,,,16.0,64,,0.616,0.2464,westus2,V2
Standard_D16s_v3,,,16.0,64,,0.88,0.08932,centralus,"V1,V2"
Standard_D16s_v3,,,16.0,64,,0.768,0.32256,eastus,"V1,V2"
Standard_D16s_v3,,,16.0,64,,0.768,0.33792,eastus2,"V1,V2"
Standard_D16s_v3,,,16.0,64,,0.8,0.08496,northcentralus,"V1,V2"
Standard_D16s_v3,,,16.0,64,,0.88,0.156552,southcentralus,"V1,V2"
Standard_D16s_v3,,,16.0,64,,0.88,0.116248,westcentralus,"V1,V2"
Standard_D16s_v3,,,16.0,64,,0.936,0.122335,westus,"V1,V2"
Standard_D16s_v3,,,16.0,64,,0.768,0.128256,westus2,"V1,V2"
Standard_D16s_v4,,,16.0,64,,0.868,0.090185,centralus,"V1,V2"
Standard_D16s_v4,,,16.0,64,,0.768,0.322406,eastus,"V1,V2"
Standard_D16s_v4,,,16.0,64,,0.768,0.337843,eastus2,"V1,V2"
Standard_D16s_v4,,,16.0,64,,0.768,0.077875,northcentralus,"V1,V2"
Standard_D16s_v4,,,16.0,64,,0.922,0.155173,southcentralus,"V1,V2"
Standard_D16s_v4,,,16.0,64,,0.922,0.122165,westcentralus,"V1,V2"
Standard_D16s_v4,,,16.0,64,,0.896,0.108774,westus,"V1,V2"
Standard_D16s_v4,,,16.0,64,,0.768,0.118579,westus2,"V1,V2"
Standard_D16s_v5,,,16.0,64,,0.868,0.09331,centralus,"V1,V2"
Standard_D16s_v5,,,16.0,64,,0.768,0.32233,eastus,"V1,V2"
Standard_D16s_v5,,,16.0,64,,0.768,0.337843,eastus2,"V1,V2"
Standard_D16s_v5,,,16.0,64,,0.768,0.087859,northcentralus,"V1,V2"
Standard_D16s_v5,,,16.0,64,,0.922,0.192606,southcentralus,"V1,V2"
Standard_D16s_v5,,,16.0,64,,0.922,0.169279,westcentralus,"V1,V2"
Standard_D16s_v5,,,16.0,64,,0.896,0.118272,westus,"V1,V2"
Standard_D16s_v5,,,16.0,64,,0.768,0.126029,westus2,"V1,V2"
Standard_D16_v3,,,16.0,64,,0.88,0.08932,centralus,V1
Standard_D16_v3,,,16.0,64,,0.768,0.32256,eastus,V1
Standard_D16_v3,,,16.0,64,,0.768,0.33792,eastus2,V1
Standard_D16_v3,,,16.0,64,,0.8,0.08496,northcentralus,V1
Standard_D16_v3,,,16.0,64,,0.88,0.156552,southcentralus,V1
Standard_D16_v3,,,16.0,64,,0.88,0.116248,westcentralus,V1
Standard_D16_v3,,,16.0,64,,0.936,0.122335,westus,V1
Standard_D16_v3,,,16.0,64,,0.768,0.128256,westus2,V1
Standard_D16_v4,,,16.0,64,,0.868,0.090185,centralus,"V1,V2"
Standard_D16_v4,,,16.0,64,,0.768,0.322406,eastus,"V1,V2"
Standard_D16_v4,,,16.0,64,,0.768,0.337843,eastus2,"V1,V2"
Standard_D16_v4,,,16.0,64,,0.768,0.077875,northcentralus,"V1,V2"
Standard_D16_v4,,,16.0,64,,0.922,0.155173,southcentralus,"V1,V2"
Standard_D16_v4,,,16.0,64,,0.922,0.122165,westcentralus,"V1,V2"
Standard_D16_v4,,,16.0,64,,0.896,0.108774,westus,"V1,V2"
Standard_D16_v4,,,16.0,64,,0.768,0.118579,westus2,"V1,V2"
Standard_D16_v5,,,16.0,64,,0.868,0.09331,centralus,"V1,V2"
Standard_D16_v5,,,16.0,64,,0.768,0.32233,eastus,"V1,V2"
Standard_D16_v5,,,16.0,64,,0.768,0.337843,eastus2,"V1,V2"
Standard_D16_v5,,,16.0,64,,0.768,0.087859,northcentralus,"V1,V2"
Standard_D16_v5,,,16.0,64,,0.922,0.192606,southcentralus,"V1,V2"
Standard_D16_v5,,,16.0,64,,0.922,0.169279,westcentralus,"V1,V2"
Standard_D16_v5,,,16.0,64,,0.896,0.118272,westus,"V1,V2"
Standard_D16_v5,,,16.0,64,,0.768,0.126029,westus2,"V1,V2"
Standard_D1_v2,,,1.0,3.5,,0.073,0.008118,centralus,V1
Standard_D1_v2,,,1.0,3.5,,0.073,0.030645,eastus,V1
Standard_D1_v2,,,1.0,3.5,,0.057,0.02508,eastus2,V1
Standard_D1_v2,,,1.0,3.5,,0.073,0.007709,northcentralus,V1
Standard_D1_v2,,,1.0,3.5,,0.0636,0.01223,southcentralus,V1
Standard_D1_v2,,,1.0,3.5,,0.0636,0.011467,westcentralus,V1
Standard_D1_v2,,,1.0,3.5,,0.07,0.009184,westus,V1
Standard_D1_v2,,,1.0,3.5,,0.057,0.010135,westus2,V1
Standard_D2,,,2.0,7,,0.154,0.0154,centralus,V1
Standard_D2,,,2.0,7,,0.154,0.0154,eastus,V1
Standard_D2,,,2.0,7,,0.134,0.0134,eastus2,V1
Standard_D2,,,2.0,7,,0.154,0.0154,northcentralus,V1
Standard_D2,,,2.0,7,,0.134,0.0134,southcentralus,V1
Standard_D2,,,2.0,7,,0.154,0.0154,westus,V1
Standard_D2ads_v5,,,2.0,8,,0.116,0.0116,centralus,"V1,V2"
Standard_D2ads_v5,,,2.0,8,,0.103,0.0103,eastus,"V1,V2"
Standard_D2ads_v5,,,2.0,8,,0.103,0.010846,eastus2,"V1,V2"
Standard_D2ads_v5,,,2.0,8,,0.103,0.011093,northcentralus,"V1,V2"
Standard_D2ads_v5,,,2.0,8,,0.124,0.0124,southcentralus,"V1,V2"
Standard_D2ads_v5,,,2.0,8,,0.124,0.0124,westcentralus,"V1,V2"
Standard_D2ads_v5,,,2.0,8,,0.122,0.0122,westus,"V1,V2"
Standard_D2ads_v5,,,2.0,8,,0.103,0.010341,westus2,"V1,V2"
Standard_D2as_v4,,,2.0,8,,0.108,0.0108,centralus,"V1,V2"
Standard_D2as_v4,,,2.0,8,,0.096,0.0096,eastus,"V1,V2"
Standard_D2as_v4,,,2.0,8,,0.096,0.0096,eastus2,"V1,V2"
Standard_D2as_v4,,,2.0,8,,0.096,0.0096,northcentralus,"V1,V2"
Standard_D2as_v4,,,2.0,8,,0.115,0.0115,southcentralus,"V1,V2"
Standard_D2as_v4,,,2.0,8,,0.115,0.0115,westcentralus,"V1,V2"
Standard_D2as_v4,,,2.0,8,,0.112,0.0112,westus,"V1,V2"
Standard_D2as_v4,,,2.0,8,,0.096,0.0096,westus2,"V1,V2"
Standard_D2as_v5,,,2.0,8,,0.0972,0.00972,centralus,"V1,V2"
Standard_D2as_v5,,,2.0,8,,0.086,0.0086,eastus,"V1,V2"
Standard_D2as_v5,,,2.0,8,,0.086,0.009056,eastus2,"V1,V2"
Standard_D2as_v5,,,2.0,8,,0.086,0.009262,northcentralus,"V1,V2"
Standard_D2as_v5,,,2.0,8,,0.103,0.0103,southcentralus,"V1,V2"
Standard_D2as_v5,,,2.0,8,,0.103,0.0103,westcentralus,"V1,V2"
Standard_D2as_v5,,,2.0,8,,0.101,0.0101,westus,"V1,V2"
Standard_D2as_v5,,,2.0,8,,0.086,0.008634,westus2,"V1,V2"
Standard_D2a_v4,,,2.0,8,,0.108,0.0108,centralus,"V1,V2"
Standard_D2a_v4,,,2.0,8,,0.096,0.0096,eastus,"V1,V2"
Standard_D2a_v4,,,2.0,8,,0.096,0.0096,eastus2,"V1,V2"
Standard_D2a_v4,,,2.0,8,,0.096,0.0096,northcentralus,"V1,V2"
Standard_D2a_v4,,,2.0,8,,0.115,0.0115,southcentralus,"V1,V2"
Standard_D2a_v4,,,2.0,8,,0.115,0.0115,westcentralus,"V1,V2"
Standard_D2a_v4,,,2.0,8,,0.112,0.0112,westus,"V1,V2"
Standard_D2a_v4,,,2.0,8,,0.096,0.0096,westus2,"V1,V2"
Standard_D2ds_v4,,,2.0,8,,0.128,0.013299,centralus,"V1,V2"
Standard_D2ds_v4,,,2.0,8,,0.113,0.046206,eastus,"V1,V2"
Standard_D2ds_v4,,,2.0,8,,0.113,0.04972,eastus2,"V1,V2"
Standard_D2ds_v4,,,2.0,8,,0.113,0.011458,northcentralus,"V1,V2"
Standard_D2ds_v4,,,2.0,8,,0.147,0.030062,southcentralus,"V1,V2"
Standard_D2ds_v4,,,2.0,8,,0.136,0.019054,westcentralus,"V1,V2"
Standard_D2ds_v4,,,2.0,8,,0.133,0.016426,westus,"V1,V2"
Standard_D2ds_v4,,,2.0,8,,0.113,0.017673,westus2,"V1,V2"
Standard_D2ds_v5,,,2.0,8,,0.128,0.022067,centralus,"V1,V2"
Standard_D2ds_v5,,,2.0,8,,0.113,0.047449,eastus,"V1,V2"
Standard_D2ds_v5,,,2.0,8,,0.113,0.049709,eastus2,"V1,V2"
Standard_D2ds_v5,,,2.0,8,,0.113,0.013741,northcentralus,"V1,V2"
Standard_D2ds_v5,,,2.0,8,,0.136,0.036339,southcentralus,"V1,V2"
Standard_D2ds_v5,,,2.0,8,,0.136,0.02497,westcentralus,"V1,V2"
Standard_D2ds_v5,,,2.0,8,,0.133,0.017556,westus,"V1,V2"
Standard_D2ds_v5,,,2.0,8,,0.113,0.019425,westus2,"V1,V2"
Standard_D2d_v4,,,2.0,8,,0.128,0.013299,centralus,"V1,V2"
Standard_D2d_v4,,,2.0,8,,0.113,0.046206,eastus,"V1,V2"
Standard_D2d_v4,,,2.0,8,,0.113,0.04972,eastus2,"V1,V2"
Standard_D2d_v4,,,2.0,8,,0.113,0.011458,northcentralus,"V1,V2"
Standard_D2d_v4,,,2.0,8,,0.147,0.030062,southcentralus,"V1,V2"
Standard_D2d_v4,,,2.0,8,,0.136,0.019054,westcentralus,"V1,V2"
Standard_D2d_v4,,,2.0,8,,0.133,0.016426,westus,"V1,V2"
Standard_D2d_v4,,,2.0,8,,0.113,0.017673,westus2,"V1,V2"
Standard_D2d_v5,,,2.0,8,,0.128,0.01376,centralus,"V1,V2"
Standard_D2d_v5,,,2.0,8,,0.113,0.047449,eastus,"V1,V2"
Standard_D2d_v5,,,2.0,8,,0.113,0.049709,eastus2,"V1,V2"
Standard_D2d_v5,,,2.0,8,,0.113,0.013741,northcentralus,"V1,V2"
Standard_D2d_v5,,,2.0,8,,0.136,0.036339,southcentralus,"V1,V2"
Standard_D2d_v5,,,2.0,8,,0.136,0.02497,westcentralus,"V1,V2"
Standard_D2d_v5,,,2.0,8,,0.133,0.017556,westus,"V1,V2"
Standard_D2d_v5,,,2.0,8,,0.113,0.019425,westus2,"V1,V2"
Standard_D2pds_v5,,,2.0,8,,0.102,0.0408,centralus,V2
Standard_D2pds_v5,,,2.0,8,,0.0904,0.03616,eastus,V2
Standard_D2pds_v5,,,2.0,8,,0.0904,0.03616,eastus2,V2
Standard_D2pds_v5,,,2.0,8,,0.0904,0.03616,northcentralus,V2
Standard_D2pds_v5,,,2.0,8,,0.108,0.0432,southcentralus,V2
Standard_D2pds_v5,,,2.0,8,,0.108,0.0432,westcentralus,V2
Standard_D2pds_v5,,,2.0,8,,0.106,0.0424,westus,V2
Standard_D2pds_v5,,,2.0,8,,0.0904,0.03616,westus2,V2
Standard_D2plds_v5,,,2.0,4,,0.0868,0.03472,centralus,V2
Standard_D2plds_v5,,,2.0,4,,0.0768,0.03072,eastus,V2
Standard_D2plds_v5,,,2.0,4,,0.0768,0.03072,eastus2,V2
Standard_D2plds_v5,,,2.0,4,,0.0768,0.03072,northcentralus,V2
Standard_D2plds_v5,,,2.0,4,,0.0922,0.03688,southcentralus,V2
Standard_D2plds_v5,,,2.0,4,,0.0922,0.03688,westcentralus,V2
Standard_D2plds_v5,,,2.0,4,,0.096,0.0384,westus,V2
Standard_D2plds_v5,,,2.0,4,,0.0768,0.03072,westus2,V2
Standard_D2pls_v5,,,2.0,4,,0.0768,0.03072,centralus,V2
Standard_D2pls_v5,,,2.0,4,,0.068,0.0272,eastus,V2
Standard_D2pls_v5,,,2.0,4,,0.068,0.0272,eastus2,V2
Standard_D2pls_v5,,,2.0,4,,0.068,0.0272,northcentralus,V2
Standard_D2pls_v5,,,2.0,4,,0.0816,0.03264,southcentralus,V2
Standard_D2pls_v5,,,2.0,4,,0.0816,0.03264,westcentralus,V2
Standard_D2pls_v5,,,2.0,4,,0.0848,0.03392,westus,V2
Standard_D2pls_v5,,,2.0,4,,0.068,0.0272,westus2,V2
Standard_D2ps_v5,,,2.0,8,,0.087,0.0348,centralus,V2
Standard_D2ps_v5,,,2.0,8,,0.077,0.0308,eastus,V2
Standard_D2ps_v5,,,2.0,8,,0.077,0.0308,eastus2,V2
Standard_D2ps_v5,,,2.0,8,,0.077,0.0308,northcentralus,V2
Standard_D2ps_v5,,,2.0,8,,0.0924,0.03696,southcentralus,V2
Standard_D2ps_v5,,,2.0,8,,0.0924,0.03696,westcentralus,V2
Standard_D2ps_v5,,,2.0,8,,0.0896,0.03584,westus,V2
Standard_D2ps_v5,,,2.0,8,,0.077,0.0308,westus2,V2
Standard_D2s_v3,,,2.0,8,,0.11,0.011165,centralus,"V1,V2"
Standard_D2s_v3,,,2.0,8,,0.096,0.04032,eastus,"V1,V2"
Standard_D2s_v3,,,2.0,8,,0.096,0.04224,eastus2,"V1,V2"
Standard_D2s_v3,,,2.0,8,,0.1,0.01062,northcentralus,"V1,V2"
Standard_D2s_v3,,,2.0,8,,0.11,0.019569,southcentralus,"V1,V2"
Standard_D2s_v3,,,2.0,8,,0.11,0.014531,westcentralus,"V1,V2"
Standard_D2s_v3,,,2.0,8,,0.117,0.015292,westus,"V1,V2"
Standard_D2s_v3,,,2.0,8,,0.096,0.016032,westus2,"V1,V2"
Standard_D2s_v4,,,2.0,8,,0.108,0.011221,centralus,"V1,V2"
Standard_D2s_v4,,,2.0,8,,0.096,0.040301,eastus,"V1,V2"
Standard_D2s_v4,,,2.0,8,,0.096,0.04223,eastus2,"V1,V2"
Standard_D2s_v4,,,2.0,8,,0.096,0.009734,northcentralus,"V1,V2"
Standard_D2s_v4,,,2.0,8,,0.115,0.019354,southcentralus,"V1,V2"
Standard_D2s_v4,,,2.0,8,,0.115,0.015238,westcentralus,"V1,V2"
Standard_D2s_v4,,,2.0,8,,0.112,0.013597,westus,"V1,V2"
Standard_D2s_v4,,,2.0,8,,0.096,0.014822,westus2,"V1,V2"
Standard_D2s_v5,,,2.0,8,,0.108,0.01161,centralus,"V1,V2"
Standard_D2s_v5,,,2.0,8,,0.096,0.040291,eastus,"V1,V2"
Standard_D2s_v5,,,2.0,8,,0.096,0.04223,eastus2,"V1,V2"
Standard_D2s_v5,,,2.0,8,,0.096,0.010982,northcentralus,"V1,V2"
Standard_D2s_v5,,,2.0,8,,0.115,0.024024,southcentralus,"V1,V2"
Standard_D2s_v5,,,2.0,8,,0.115,0.021114,westcentralus,"V1,V2"
Standard_D2s_v5,,,2.0,8,,0.112,0.014784,westus,"V1,V2"
Standard_D2s_v5,,,2.0,8,,0.096,0.015754,westus2,"V1,V2"
Standard_D2_v2,,,2.0,7,,0.146,0.016235,centralus,V1
Standard_D2_v2,,,2.0,7,,0.146,0.061291,eastus,V1
Standard_D2_v2,,,2.0,7,,0.114,0.05016,eastus2,V1
Standard_D2_v2,,,2.0,7,,0.146,0.015418,northcentralus,V1
Standard_D2_v2,,,2.0,7,,0.127,0.024422,southcentralus,V1
Standard_D2_v2,,,2.0,7,,0.127,0.022898,westcentralus,V1
Standard_D2_v2,,,2.0,7,,0.14,0.018368,westus,V1
Standard_D2_v2,,,2.0,7,,0.114,0.020269,westus2,V1
Standard_D2_v2_Promo,,,2.0,7,,0.029,,centralus,V1
Standard_D2_v2_Promo,,,2.0,7,,0.029,,eastus,V1
Standard_D2_v2_Promo,,,2.0,7,,0.0229,,eastus2,V1
Standard_D2_v2_Promo,,,2.0,7,,0.029,,northcentralus,V1
Standard_D2_v2_Promo,,,2.0,7,,0.025,,southcentralus,V1
Standard_D2_v2_Promo,,,2.0,7,,0.025,,westcentralus,V1
Standard_D2_v2_Promo,,,2.0,7,,0.0279,,westus,V1
Standard_D2_v2_Promo,,,2.0,7,,0.0229,,westus2,V1
Standard_D2_v3,,,2.0,8,,0.11,0.011165,centralus,V1
Standard_D2_v3,,,2.0,8,,0.096,0.04032,eastus,V1
Standard_D2_v3,,,2.0,8,,0.096,0.04224,eastus2,V1
Standard_D2_v3,,,2.0,8,,0.1,0.01062,northcentralus,V1
Standard_D2_v3,,,2.0,8,,0.11,0.019569,southcentralus,V1
Standard_D2_v3,,,2.0,8,,0.11,0.014531,westcentralus,V1
Standard_D2_v3,,,2.0,8,,0.117,0.015292,westus,V1
Standard_D2_v3,,,2.0,8,,0.096,0.016032,westus2,V1
Standard_D2_v4,,,2.0,8,,0.108,0.011221,centralus,"V1,V2"
Standard_D2_v4,,,2.0,8,,0.096,0.040301,eastus,"V1,V2"
Standard_D2_v4,,,2.0,8,,0.096,0.04223,eastus2,"V1,V2"
Standard_D2_v4,,,2.0,8,,0.096,0.009734,northcentralus,"V1,V2"
Standard_D2_v4,,,2.0,8,,0.115,0.019354,southcentralus,"V1,V2"
Standard_D2_v4,,,2.0,8,,0.115,0.015238,westcentralus,"V1,V2"
Standard_D2_v4,,,2.0,8,,0.112,0.013597,westus,"V1,V2"
Standard_D2_v4,,,2.0,8,,0.096,0.014822,westus2,"V1,V2"
Standard_D2_v5,,,2.0,8,,0.108,0.01161,centralus,"V1,V2"
Standard_D2_v5,,,2.0,8,,0.096,0.040291,eastus,"V1,V2"
Standard_D2_v5,,,2.0,8,,0.096,0.04223,eastus2,"V1,V2"
Standard_D2_v5,,,2.0,8,,0.096,0.010982,northcentralus,"V1,V2"
Standard_D2_v5,,,2.0,8,,0.115,0.024024,southcentralus,"V1,V2"
Standard_D2_v5,,,2.0,8,,0.115,0.021114,westcentralus,"V1,V2"
Standard_D2_v5,,,2.0,8,,0.112,0.014784,westus,"V1,V2"
Standard_D2_v5,,,2.0,8,,0.096,0.015754,westus2,"V1,V2"
Standard_D3,,,4.0,14,,0.308,0.0308,centralus,V1
Standard_D3,,,4.0,14,,0.308,0.0308,eastus,V1
Standard_D3,,,4.0,14,,0.268,0.0268,eastus2,V1
Standard_D3,,,4.0,14,,0.308,0.0308,northcentralus,V1
Standard_D3,,,4.0,14,,0.268,0.0268,southcentralus,V1
Standard_D3,,,4.0,14,,0.308,0.0308,westus,V1
Standard_D32ads_v5,,,32.0,128,,1.862,0.1862,centralus,"V1,V2"
Standard_D32ads_v5,,,32.0,128,,1.648,0.1648,eastus,"V1,V2"
Standard_D32ads_v5,,,32.0,128,,1.648,0.173534,eastus2,"V1,V2"
Standard_D32ads_v5,,,32.0,128,,1.648,0.17749,northcentralus,"V1,V2"
Standard_D32ads_v5,,,32.0,128,,1.978,0.1978,southcentralus,"V1,V2"
Standard_D32ads_v5,,,32.0,128,,1.978,0.1978,westcentralus,"V1,V2"
Standard_D32ads_v5,,,32.0,128,,1.952,0.1952,westus,"V1,V2"
Standard_D32ads_v5,,,32.0,128,,1.648,0.165459,westus2,"V1,V2"
Standard_D32as_v4,,,32.0,128,,1.736,0.1736,centralus,"V1,V2"
Standard_D32as_v4,,,32.0,128,,1.536,0.1536,eastus,"V1,V2"
Standard_D32as_v4,,,32.0,128,,1.536,0.1536,eastus2,"V1,V2"
Standard_D32as_v4,,,32.0,128,,1.536,0.1536,northcentralus,"V1,V2"
Standard_D32as_v4,,,32.0,128,,1.843,0.1843,southcentralus,"V1,V2"
Standard_D32as_v4,,,32.0,128,,1.843,0.1843,westcentralus,"V1,V2"
Standard_D32as_v4,,,32.0,128,,1.792,0.1792,westus,"V1,V2"
Standard_D32as_v4,,,32.0,128,,1.536,0.1536,westus2,"V1,V2"
Standard_D32as_v5,,,32.0,128,,1.555,0.1555,centralus,"V1,V2"
Standard_D32as_v5,,,32.0,128,,1.376,0.1376,eastus,"V1,V2"
Standard_D32as_v5,,,32.0,128,,1.376,0.144893,eastus2,"V1,V2"
Standard_D32as_v5,,,32.0,128,,1.376,0.148195,northcentralus,"V1,V2"
Standard_D32as_v5,,,32.0,128,,1.651,0.1651,southcentralus,"V1,V2"
Standard_D32as_v5,,,32.0,128,,1.651,0.1651,westcentralus,"V1,V2"
Standard_D32as_v5,,,32.0,128,,1.616,0.1616,westus,"V1,V2"
Standard_D32as_v5,,,32.0,128,,1.376,0.13815,westus2,"V1,V2"
Standard_D32a_v4,,,32.0,128,,1.736,0.1736,centralus,"V1,V2"
Standard_D32a_v4,,,32.0,128,,1.536,0.1536,eastus,"V1,V2"
Standard_D32a_v4,,,32.0,128,,1.536,0.1536,eastus2,"V1,V2"
Standard_D32a_v4,,,32.0,128,,1.536,0.1536,northcentralus,"V1,V2"
Standard_D32a_v4,,,32.0,128,,1.843,0.1843,southcentralus,"V1,V2"
Standard_D32a_v4,,,32.0,128,,1.843,0.1843,westcentralus,"V1,V2"
Standard_D32a_v4,,,32.0,128,,1.792,0.1792,westus,"V1,V2"
Standard_D32a_v4,,,32.0,128,,1.536,0.1536,westus2,"V1,V2"
Standard_D32ds_v4,,,32.0,128,,2.043,0.212268,centralus,"V1,V2"
Standard_D32ds_v4,,,32.0,128,,1.808,0.739291,eastus,"V1,V2"
Standard_D32ds_v4,,,32.0,128,,1.808,0.79552,eastus2,"V1,V2"
Standard_D32ds_v4,,,32.0,128,,1.808,0.183331,northcentralus,"V1,V2"
Standard_D32ds_v4,,,32.0,128,,2.35,0.480575,southcentralus,"V1,V2"
Standard_D32ds_v4,,,32.0,128,,2.17,0.304017,westcentralus,"V1,V2"
Standard_D32ds_v4,,,32.0,128,,2.128,0.262808,westus,"V1,V2"
Standard_D32ds_v4,,,32.0,128,,1.808,0.282771,westus2,"V1,V2"
Standard_D32ds_v5,,,32.0,128,,2.043,0.352213,centralus,"V1,V2"
Standard_D32ds_v5,,,32.0,128,,1.808,0.759179,eastus,"V1,V2"
Standard_D32ds_v5,,,32.0,128,,1.808,0.795339,eastus2,"V1,V2"
Standard_D32ds_v5,,,32.0,128,,1.808,0.219853,northcentralus,"V1,V2"
Standard_D32ds_v5,,,32.0,128,,2.17,0.579824,southcentralus,"V1,V2"
Standard_D32ds_v5,,,32.0,128,,2.17,0.398412,westcentralus,"V1,V2"
Standard_D32ds_v5,,,32.0,128,,2.128,0.280896,westus,"V1,V2"
Standard_D32ds_v5,,,32.0,128,,1.808,0.310795,westus2,"V1,V2"
Standard_D32d_v4,,,32.0,128,,2.043,0.212268,centralus,"V1,V2"
Standard_D32d_v4,,,32.0,128,,1.808,0.739291,eastus,"V1,V2"
Standard_D32d_v4,,,32.0,128,,1.808,0.79552,eastus2,"V1,V2"
Standard_D32d_v4,,,32.0,128,,1.808,0.183331,northcentralus,"V1,V2"
Standard_D32d_v4,,,32.0,128,,2.35,0.480575,southcentralus,"V1,V2"
Standard_D32d_v4,,,32.0,128,,2.17,0.304017,westcentralus,"V1,V2"
Standard_D32d_v4,,,32.0,128,,2.128,0.262808,westus,"V1,V2"
Standard_D32d_v4,,,32.0,128,,1.808,0.282771,westus2,"V1,V2"
Standard_D32d_v5,,,32.0,128,,2.043,0.219622,centralus,"V1,V2"
Standard_D32d_v5,,,32.0,128,,1.808,0.759179,eastus,"V1,V2"
Standard_D32d_v5,,,32.0,128,,1.808,0.795339,eastus2,"V1,V2"
Standard_D32d_v5,,,32.0,128,,1.808,0.219853,northcentralus,"V1,V2"
Standard_D32d_v5,,,32.0,128,,2.17,0.579824,southcentralus,"V1,V2"
Standard_D32d_v5,,,32.0,128,,2.17,0.398412,westcentralus,"V1,V2"
Standard_D32d_v5,,,32.0,128,,2.128,0.280896,westus,"V1,V2"
Standard_D32d_v5,,,32.0,128,,1.808,0.310795,westus2,"V1,V2"
Standard_D32pds_v5,,,32.0,128,,1.635,0.654,centralus,V2
Standard_D32pds_v5,,,32.0,128,,1.446,0.5784,eastus,V2
Standard_D32pds_v5,,,32.0,128,,1.446,0.5784,eastus2,V2
Standard_D32pds_v5,,,32.0,128,,1.446,0.5784,northcentralus,V2
